time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation,arm_flex_r,arm_add_r,arm_rot_r,elbow_flex_r,pro_sup_r,wrist_flex_r,wrist_dev_r,arm_flex_l,arm_add_l,arm_rot_l,elbow_flex_l,pro_sup_l,wrist_flex_l,wrist_dev_l
1760625078.001,0.10024619,0.02563343,0.19908438,0.0025673,0.93254304,0.01584224,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.42096503,0.92984893,-1.11804049,7.64246808,-11.61591128,0.8562478,25.18079492,0.32430502,-25.01798135,4.55748842,5.69281127,0.26207039,-1.50112962,0.0,0.0,-1.11919203,0.89890357
1760625078.034,0.10189156,0.0197019,0.21033891,0.00277818,0.9325529,0.01635506,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.3938108,0.92009867,-1.18885831,7.5822619,-11.57857244,0.86329128,25.18663686,0.50080258,-24.90756064,4.58259741,5.68421105,0.26727622,-1.57948608,0.0,0.0,-1.12546144,0.90219153
1760625078.068,0.11533993,0.01768045,0.22123485,0.00236091,0.93279044,0.01602576,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.41855914,0.92054364,-1.18609747,7.57673928,-11.58539451,0.75095176,25.22574498,0.72363977,-24.76666136,4.66578572,5.70002018,0.28830362,-1.51831573,0.0,0.0,-1.13705252,0.9074953
1760625078.101,0.1333537,0.01322286,0.22895927,0.00264175,0.9325304,0.01541138,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.41421108,0.93722239,-1.19371924,7.59655797,-11.56757164,0.64285491,25.2535199,0.90361199,-24.70145838,4.67670539,5.66771988,0.31374882,-1.45272478,0.0,0.0,-1.13802118,0.88746081
1760625078.134,0.13139619,0.01424269,0.23947042,0.00252892,0.93258223,0.0142703,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.43381025,0.99334227,-1.21002207,7.63556344,-11.66348304,0.59118587,25.26066601,1.0658545,-24.63761718,4.75827624,5.66403237,0.37701923,-1.37335003,0.0,0.0,-1.14819629,0.8730317
1760625078.168,0.12125165,0.01991039,0.23949746,0.00326853,0.93289618,0.01378145,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.35931568,0.96973774,-1.21080449,7.61900766,-11.7023907,0.67169232,25.21834518,1.08951854,-24.63200041,4.82462921,5.5954301,0.35536505,-1.28468439,0.0,0.0,-1.13528188,0.86880276
1760625078.201,0.13498392,0.02043053,0.23806422,0.00299923,0.93310263,0.01390459,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.19387329,0.95361872,-1.15460851,7.39603634,-11.701916,0.66357214,25.02009492,1.13369451,-24.3898348,4.8525646,5.4346503,0.33181789,-1.22334259,0.0,0.0,-1.11848591,0.87221447
1760625078.235,0.13356506,0.01944812,0.25313924,0.00343036,0.93331749,0.01479443,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.14764398,0.90026121,-1.17328503,7.37401278,-11.57321406,0.69409669,24.97387487,1.30206522,-24.41459879,4.78768381,5.45257946,0.24322872,-1.21879143,0.0,0.0,-1.12276998,0.87811365
1760625078.268,0.13215715,0.02019133,0.25250776,0.00387271,0.93310996,0.01507518,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.11538369,0.87759942,-1.17183005,7.36369144,-11.54352478,0.66512228,24.95211047,1.43274121,-24.46902663,4.78946654,5.46638251,0.19697549,-1.24290044,0.0,0.0,-1.11059072,0.88324148
1760625078.302,0.11672504,0.0158273,0.25413729,0.00379202,0.93276689,0.01516634,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,80.0,-7.0,0.0,80.0,1.3962634,0.0,0.0,0.0,-4.05025835,0.89269063,-1.15243639,7.34282426,-11.54711423,0.5757369,24.98026579,1.54633018,-24.5180409,4.75212524,5.44428152,0.19857439,-1.24974726,0.0,0.0,-1.10991808,0.88634608
